"ID","Status","Subject","Requester","Requested","Assignee"
"27542421","Closed","Incident - PROD - API - 3PL Ingestion - Missing Events","BigPanda","2025-04-01 17:00","Nadhiya K"
"27616484","Closed","Incident - PROD - Stock 3pl Ingestion","BigPanda","2025-04-10 09:01","Vijay Rai"
"27512270","Closed","Incident - PROD - Stock 3pl Ingestion","BigPanda","2025-03-28 16:10","Vijay Rai"
"27615651","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-10 08:01","Abhijit C V"
"27584385","Closed","Incident - PROD - API - Avail - Avail_V6 - P95_Response_Time","BigPanda","2025-04-07 03:01","Akshat Soni"
"27583058","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-06 17:02","Abhijit C V"
"27617227","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-10 10:01","Abhijit C V"
"27594124","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - OptimsedOrder - Run_M","BigPanda","2025-04-08 01:01","Abhijit C V"
"27613418","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-04-10 01:20","Abhijit C V"
"27613012","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-04-09 22:01","Abhijit C V"
"27616255","Closed","Incident - PROD - All Services using Kafka","BigPanda","2025-04-10 08:45","Akshat Soni"
"27605057","Closed","Incident - PROD - API - 3PL Ingestion - CR JOB Did not push file to S3 bucket","BigPanda","2025-04-09 06:00","Vijay Rai"
"27597903","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-04-08 09:45","Abhijit C V"
"27604396","Closed","Incident - PROD - StockService - Access_Exception - level-v5-int-lb-ss-cd1-prd.tgrc.tesco.org/v5/level/","BigPanda","2025-04-09 03:33","Abhijit C V"
"27608418","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-04-09 10:46","Abhijit C V"
"27608334","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-04-09 10:39","Abhijit C V"
"27606764","Closed","Incident - PROD - API - Avail - Avail_V6 - P99_Response_Time","BigPanda","2025-04-09 08:38","Abhijit C V"
"27606472","Closed","Incident - PROD - API - Avail - Avail_V6 - P95_Response_Time","BigPanda","2025-04-09 08:14","Abhijit C V"
"27520039","Closed","Incident - PROD - Ingestion - Avail - S3 Schedule Failure - Ingestion_Sba","BigPanda","2025-03-30 06:01","Abhijit C V"
"27542338","Closed","Alert - P3 - Policy: 'OFS | Reverse Fulfillment Api | Kafka | Prod | stocktransfersingestion | REVERSE_FULFILMENT_INSTRUCTION | Consumer Lag'. Condition: 'stocktransfersingestion | REVERSE_FULFILME...","Auto-ticketing","2025-04-01 16:46","Abhijit C V"
"27542313","Closed","Alert - P3 - Policy: 'OFS | Reverse Fulfillment Api | Kafka | Prod | stocktransfersingestion | REVERSE_FULFILMENT_INSTRUCTION | Consumer Lag'. Condition: 'stocktransfersingestion | REVERSE_FULFILME...","Auto-ticketing","2025-04-01 16:40","Abhijit C V"
"27438671","Closed","Incident - PROD - Reporting - Availability","BigPanda","2025-03-19 14:01","Abhijit C V"
"27604068","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_LEVEL_DATA'","BigPanda","2025-04-09 02:00","Abhijit C V"
"27607179","Closed","Incident - PROD - API - Data_Level - Location_API - 5xx Error","BigPanda","2025-04-09 09:10","Abhijit C V"
"27607834","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-09 10:01","Abhijit C V"
"27609998","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-09 13:01","Akshat Soni"
"27608634","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-09 11:01","Abhijit C V"
"27462750","Closed","Incident - PRODUCTION - tpc64091bg0750.tgrc.tesco.org cpu","BigPanda","2025-03-22 13:44","Abhijit C V"
"27606105","Closed","Incident - PROD - Policy: 'StockService - P2 Alert'. Condition: 'Machine Agent(s) is/are down'","BigPanda","2025-04-09 07:47","Akshat Soni"
"27606268","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-09 08:01","Akshat Soni"
"27481910","Closed","Email Alerts from Hadoop PPE Servers","Santosh Jammu","2025-03-25 09:34","Santosh Jammu"
"27594001","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-08 00:02","Abhijit C V"
"27568898","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-04-04 09:45","Abhijit C V"
"27086892","Closed","Incident - PROD - StockSheduler - Level - Query Timeout","BigPanda","2025-01-31 15:58","Abhijit C V"
"27519338","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_ product_Lag'","BigPanda","2025-03-30 02:44","Abhijit C V"
"27373195","Closed","Incident - PROD - prod-stock-level-v5-other-Performance-V2 (scs-automated)","BigPanda","2025-03-11 13:41","Abhijit C V"
"27528156","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-03-31 11:11","Abhijit C V"
"27582750","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Ingestion_Receiving_Adjustment","BigPanda","2025-04-06 15:16","Abhijit C V"
"27545649","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Ingestion_Receiving_Adjustment","BigPanda","2025-04-02 07:16","Abhijit C V"
"27519335","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_stock_count_event_ext_lag'","BigPanda","2025-03-30 02:44","Abhijit C V"
"27519336","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-03-30 02:44","Abhijit C V"
"27576395","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_PDA_Counts","BigPanda","2025-04-05 09:00","Abhijit C V"
"27596541","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-08 08:00","Abhijit C V"
"27582791","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Receiving_Adjustment","BigPanda","2025-04-06 15:33","Abhijit C V"
"27545877","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Receiving_Adjustment","BigPanda","2025-04-02 07:33","Abhijit C V"
"27598115","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-08 10:01","Abhijit C V"
"27588133","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-07 10:01","Abhijit C V"
"27583734","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-04-06 22:01","Abhijit C V"
"27579412","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-04-05 22:01","Abhijit C V"
"27456822","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-03-21 14:03","Abhijit C V"
"27456336","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-03-21 13:10","Abhijit C V"
"27584086","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - OptimsedOrder - Run_M","BigPanda","2025-04-07 01:01","Akshat Soni"
"27523738","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - OptimsedOrder - Run_M","BigPanda","2025-03-31 00:01","Akshat Soni"
"27466675","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-03-23 12:11","Abhijit C V"
"27595222","Closed","Incident - PROD - API - 3PL Ingestion - CR JOB Did not push file to S3 bucket","BigPanda","2025-04-08 06:00","Akshat Soni"
"27543379","Closed","Incident - PROD - StockService - Access_Exception - level-v5-int-lb-ss-wd1-prd.tgrc.tesco.org/v5/level/","BigPanda","2025-04-01 21:33","Akshat Soni"
"27588112","Closed","Test email sajith","Sajith Sanal","2025-04-07 10:00","Abhijit C V"
"27566726","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-04-04 06:19","Akshat Soni"
"27565596","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'MEMORY_USAGE_ABOVE_THRESHOLD'","BigPanda","2025-04-04 02:08","Akshat Soni"
"27563445","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-03 22:02","Akshat Soni"
"27559815","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-03 13:02","Akshat Soni"
"27543361","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-04-01 21:27","Akshat Soni"
"27530354","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-03-31 14:33","Akshat Soni"
"27102284","Closed","Outdated DIRECTDELIVERIES scan events received in stock","HSC_IT_Stock_Services","2025-02-03 13:26","Satya Dash"
"27584383","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-07 03:01","Akshat Soni"
"27581607","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-06 10:31","Akshat Soni"
"27566802","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-04 06:31","Akshat Soni"
"27588171","Closed","Test with attachment","Sajith Sanal","2025-04-07 10:04","Abhijit C V"
"27566378","Closed","Incident - PROD - Policy: 'kafka_lag_store_ingestion_adapter'. Condition: 'stock_adjustment_activity_lag'","BigPanda","2025-04-04 05:22","Akshat Soni"
"27569136","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-04 10:02","Akshat Soni"
"27546143","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-04-02 07:53","Akshat Soni"
"27531759","Closed","Incident - PROD - Store Ingestion Adapter","BigPanda","2025-03-31 19:00","Akshat Soni"
"27565841","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - MODERNSTOCKTAKE_COUNTS","BigPanda","2025-04-04 03:30","Akshat Soni"
"27229022","Closed","Game ID Details Absent in PRODUCTION for gameID: 1454","Joshi Chandran","2025-02-20 07:22","Joshi Chandran"
"27586394","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-07 08:00","Akshat Soni"
"27549303","Closed","Incident - PROD - Stock Level Data","BigPanda","2025-04-02 11:45","Abhijit C V"
"27584618","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-07 04:02","Akshat Soni"
"27552494","Closed","Game ID Details Absent in PRODUCTION for gameID:1456","HSC_IT_Stock_Services","2025-04-02 17:36","Abhijit C V"
"27583868","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_WMS_UOD_Loaded_Delta","BigPanda","2025-04-06 23:12","Akshat Soni"
"27583343","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-06 19:02","Akshat Soni"
"27567668","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-04 08:00","Akshat Soni"
"27538014","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-04-01 10:19","Akshat Soni"
"27584378","Closed","Incident - PROD - API - Avail - Avail_V6 - P99_Response_Time","BigPanda","2025-04-07 03:00","Akshat Soni"
"27585256","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_DELIVERIES_INGESTIOn'","BigPanda","2025-04-07 06:10","Akshat Soni"
"27585174","Closed","Incident - PROD - API - 3PL Ingestion - CR JOB Did not push file to S3 bucket","BigPanda","2025-04-07 06:00","Akshat Soni"
"27576920","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-05 10:31","Vijay Rai"
"27573382","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-04 17:01","Vijay Rai"
"27581467","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-06 10:02","Vijay Rai"
"27580949","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-06 08:00","Vijay Rai"
"27580454","Closed","Incident - PROD - API - 3PL Ingestion - CR JOB Did not push file to S3 bucket","BigPanda","2025-04-06 06:00","Vijay Rai"
"27569120","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-04 10:01","Vijay Rai"
"27575963","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-05 08:00","Vijay Rai"
"27574377","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-05 00:02","Vijay Rai"
"27579052","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-05 19:02","Vijay Rai"
"27576755","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-05 10:01","Vijay Rai"
"27575947","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-04-05 07:57","Vijay Rai"
"27576581","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'MEMORY_USAGE_ABOVE_THRESHOLD'","BigPanda","2025-04-05 09:28","Vijay Rai"
"27574518","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-04-05 01:20","Vijay Rai"
"27021302","Closed","Inform App - Data issue","Jessica Birch","2025-01-23 09:59","Mahesh S"
"27570372","Closed","Incident - PROD - Stock Level Data","BigPanda","2025-04-04 11:45","Abhijit C V"
"27561399","Closed","Incident - PROD - Stock Level Data","BigPanda","2025-04-03 15:30","Abhijit C V"
"27569921","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Oakwood_UOD_Loaded","BigPanda","2025-04-04 11:01","Abhijit C V"
"27553566","Closed","Incident - PROD - API - Whistl Snapshot - Stock quantity mismatch identified during the EOD snapshot","BigPanda","2025-04-03 00:01","Akshat Soni"
"27513947","Closed","Incident - PROD - API - Whistl Snapshot - Stock quantity mismatch identified during the EOD snapshot","BigPanda","2025-03-29 01:01","Akshat Soni"
"27532517","Closed","Incident - PROD - API - Whistl Snapshot - Stock quantity mismatch identified during the EOD snapshot","BigPanda","2025-04-01 00:01","Akshat Soni"
"27543712","Closed","Incident - PROD - API - Whistl Snapshot - Stock quantity mismatch identified during the EOD snapshot","BigPanda","2025-04-02 00:01","Akshat Soni"
"27558485","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-03 11:05","Akshat Soni"
"27565378","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-04 00:02","Vijay Rai"
"27543723","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-02 00:05","Vijay Rai"
"27512190","Closed","Incident - PROD - stock-3pl-ingestion-api","BigPanda","2025-03-28 16:01","Abhijit C V"
"27442302","Closed","Incident - PROD - API - Level - Level_V5 - HostNotResponding_LogsNotMoving-Last5Min","BigPanda","2025-03-20 04:02","Akshat Soni"
"27559277","Closed","Incident - PROD - API - Avail - Avail_V6 - P95_Response_Time","BigPanda","2025-04-03 12:14","Akshat Soni"
"27559296","Closed","Incident - PROD - API - Avail - Avail_V6 - P99_Response_Time","BigPanda","2025-04-03 12:16","Akshat Soni"
"27552836","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-02 19:02","Abhijit C V"
"27547060","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-02 09:03","Abhijit C V"
"27558984","Closed","Incident - PROD - Stock Level Data","BigPanda","2025-04-03 11:45","Abhijit C V"
"27554553","Closed","Incident - PROD - API - 3PL Ingestion - CR JOB Did not push file to S3 bucket","BigPanda","2025-04-03 05:00","Abhijit C V"
"27558433","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-03 11:02","Akshat Soni"
"27556028","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-03 08:00","Akshat Soni"
"27546252","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-02 08:00","Akshat Soni"
"27557674","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-03 10:01","Akshat Soni"
"27547876","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-02 10:01","Akshat Soni"
"27536436","Closed","Incident - PROD - StockService - Access_Exception - api.tesco.com/price/v4/prices/byGtins","BigPanda","2025-04-01 09:03","Abhijit C V"
"27556073","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-03 08:02","Akshat Soni"
"27554889","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-03 06:02","Akshat Soni"
"27543842","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-02 01:02","Akshat Soni"
"27552630","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-02 18:05","Vijay Rai"
"27345001","Closed","Delayed PDA transaction received","HSC_IT_Stock_Services","2025-03-07 11:09","Abhijit C V"
"27544283","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - MODERNSTOCKTAKE_COUNTS","BigPanda","2025-04-02 03:30","Abhijit C V"
"27544983","Closed","Incident - PROD - Transaction Drop Alert MODERNSTOCKTAKE_COUNTS","BigPanda","2025-04-02 06:00","Abhijit C V"
"27545957","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_inbound_rfidrfs_uk_count_retry_v1_lag'","BigPanda","2025-04-02 07:39","Akshat Soni"
"27534212","Closed","Missing MODERNSTOCKTAKE_COUNTS files from March 26th","Akshat Soni","2025-04-01 06:19","Akshat Soni"
"27524893","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-03-31 06:02","Rajeshwari Ponnusamy"
"27534646","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-01 07:02","Rajeshwari Ponnusamy"
"27542093","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-04-01 16:02","Rajeshwari Ponnusamy"
"27520691","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Store_Apps_GapsScan","BigPanda","2025-03-30 08:00","Rajeshwari Ponnusamy"
"27520689","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_CSD_Transfer_Out","BigPanda","2025-03-30 08:00","Rajeshwari Ponnusamy"
"27520686","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Pda_Counts","BigPanda","2025-03-30 08:00","Rajeshwari Ponnusamy"
"27521936","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_PDA_Counts","BigPanda","2025-03-30 12:30","Rajeshwari Ponnusamy"
"27520376","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_WMS_UOD_Loaded_Delta","BigPanda","2025-03-30 07:12","Rajeshwari Ponnusamy"
"27534985","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Receiving_Adjustment","BigPanda","2025-04-01 07:33","Rajeshwari Ponnusamy"
"27535287","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-01 08:00","Rajeshwari Ponnusamy"
"27528035","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Oakwood_UOD_Loaded","BigPanda","2025-03-31 11:01","Rajeshwari Ponnusamy"
"27509940","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Oakwood_UOD_Loaded","BigPanda","2025-03-28 12:01","Rajeshwari Ponnusamy"
"27516849","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_LoadWithoutPickEvent_PBL","BigPanda","2025-03-29 12:58","Rajeshwari Ponnusamy"
"27505657","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_LoadWithoutPickEvent_PBL","BigPanda","2025-03-28 00:58","Rajeshwari Ponnusamy"
"27510503","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_LoadWithoutPickEvent_PBL","BigPanda","2025-03-28 12:58","Rajeshwari Ponnusamy"
"27513942","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_LoadWithoutPickEvent_PBL","BigPanda","2025-03-29 00:58","Rajeshwari Ponnusamy"
"27502458","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-03-27 13:48","Rajeshwari Ponnusamy"
"27499612","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-03-27 09:39","Rajeshwari Ponnusamy"
"27496627","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Ingestion_Reduction","BigPanda","2025-03-27 01:05","Rajeshwari Ponnusamy"
"27519226","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Isb_Ordering_Deliveries","BigPanda","2025-03-30 02:00","Rajeshwari Ponnusamy"
"27519504","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_ISB_Ordering_Deliveries","BigPanda","2025-03-30 04:00","Rajeshwari Ponnusamy"
"27519229","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Store_Ordering_Deliveries","BigPanda","2025-03-30 02:01","Rajeshwari Ponnusamy"
"27463907","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - CR_Count","BigPanda","2025-03-22 18:45","Rajeshwari Ponnusamy"
"27518452","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - CR_Count","BigPanda","2025-03-29 19:45","Rajeshwari Ponnusamy"
"27483834","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'CPU_USAGE_ABOVE_THRESHOLD'","BigPanda","2025-03-25 12:12","Akshat Soni"
"27524878","Closed","Incident - PROD - Transaction Drop Alert MODERNSTOCKTAKE_COUNTS","BigPanda","2025-03-31 06:00","Akshat Soni"
"27497929","Closed","Incident - PROD - Transaction Drop Alert MODERNSTOCKTAKE_COUNTS","BigPanda","2025-03-27 07:00","Akshat Soni"
"27497298","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - MODERNSTOCKTAKE_COUNTS","BigPanda","2025-03-27 04:30","Akshat Soni"
"27538187","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-01 10:31","Akshat Soni"
"27537538","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_inbound_ufc_uk_fulfilment_retry_v1_lag'","BigPanda","2025-04-01 09:54","Akshat Soni"
"27532241","Closed","Incident - PROD - API - 3PL Ingestion - Missing Events","BigPanda","2025-03-31 22:00","Nadhiya K"
"27512898","Closed","Incident - PROD - API - 3PL Ingestion - Missing Events","BigPanda","2025-03-28 18:00","Nadhiya K"
"27438099","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-03-19 13:02","Rajeshwari Ponnusamy"
"27437926","Closed","Incident - PROD - Stock Deliveries Ingestion","BigPanda","2025-03-19 12:45","Rajeshwari Ponnusamy"
"27361850","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-03-10 11:01","Rajeshwari Ponnusamy"
"27521280","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-03-30 10:01","Rajeshwari Ponnusamy"
"27527293","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-03-31 10:01","Rajeshwari Ponnusamy"
"27372419","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_PutAway_PBS","BigPanda","2025-03-11 12:33","Rajeshwari Ponnusamy"
"27372591","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_NegativeStockCorrectionReversal_PBS","BigPanda","2025-03-11 12:48","Rajeshwari Ponnusamy"
"27399299","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-03-14 14:19","Rajeshwari Ponnusamy"
"27434523","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFID_Counts","BigPanda","2025-03-19 08:01","Rajeshwari Ponnusamy"
"27537658","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-01 10:01","Rajeshwari Ponnusamy"
"27525651","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-03-31 07:41","Rajeshwari Ponnusamy"
"27360006","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-03-10 08:35","Rajeshwari Ponnusamy"
"27415549","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-03-17 08:53","Rajeshwari Ponnusamy"
"27502383","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-03-27 13:41","Rajeshwari Ponnusamy"
"27520406","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_Loaded_Delta","BigPanda","2025-03-30 07:17","Rajeshwari Ponnusamy"
"27357920","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_Loaded_Delta","BigPanda","2025-03-10 00:17","Rajeshwari Ponnusamy"
"27341536","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Insert_Operation_Failed_TransferTracking","BigPanda","2025-03-07 00:24","Rajeshwari Ponnusamy"
"27339500","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-03-06 15:05","Rajeshwari Ponnusamy"
"27511209","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-03-28 14:05","Rajeshwari Ponnusamy"
